id товара из сайта,наименование,ссылка на товар,регулярная цена,промо цена,бренд
393912,"Молочный шоколад Dove с цельным фундуком, 90г",https://online.metro-cc.ru/products/molochnyj-dove-s-celnym-fundukom-90g-550646,139,,DOVE
600734652,"Мармелад карандаш Chi-wa-wa Цитрус кислый, 80г",https://online.metro-cc.ru/products/80g-marmelad-chi-wa-wa-karandash-tsitrus-kislyy,93.9,,CHI-WA-WA
539323,"Конфеты Raffaello с цельным миндальным орехом в кокосовой обсыпке, 70г",https://online.metro-cc.ru/products/raffaello-s-celnym-mindalnym-orehom-v-kokosovoj-obsypke-70g,225,,RAFFAELLO
125064,"Карамель Chupa Chups Экзотик Тропик ассорти, 12г",https://online.metro-cc.ru/products/karamel-chupa-chups-ekzotik-tropik-12-g,11.5,9.9,CHUPA CHUPS
528470,"Подарок новогодний Объединенные кондитеры Веселая карусель, 800г",https://online.metro-cc.ru/products/novogodnij-podarok-veselaya-karusel-obedinennye-800g,959,,ОБЪЕДИНЕННЫЕ КОНДИТЕРЫ
576473,"Драже Мармеладские игры жевательное, 120г",https://online.metro-cc.ru/products/drazhe-zhevatelnoe-marmeladskie-igry-120g,679,,МАРМЕЛАДСКИЕ ИГРЫ
600734647,"Жевательный мармелад Chi-wa-wa Джелли Дельфин сладкий, 1кг",https://online.metro-cc.ru/products/1kg-marmelad-chi-wa-wa-dzhelli-delfin-sladkiy,779,,CHI-WA-WA
618447,"Конфеты Toffifee Санта Лесной орех в мягкой карамели с кремовой нугой и шоколадом, 125г",https://online.metro-cc.ru/products/125g-toffifee-santa-lesnoj-oreh,281,,TOFFIFEE
9822864,"Шоколад Степ с начинкой Арахис и карамель, 90г",https://online.metro-cc.ru/products/90g-shokolad-step-s-nachinkoy-arahis-i-karamel,74.9,,СТЕП
53384717,"Шоколад Red Delight Extra темный 60%, 85г",https://online.metro-cc.ru/products/85g-shokolad-red-delight-extra-dark-60,209,139,RED
604936212,"Чипсы Easy Peasy шаурма запиленная, 50г",https://online.metro-cc.ru/products/chipsy-easy-peasy-shaurma-zapilennaya-50g,69.9,62.9,EASY PEASY
604934672,"Чипсы Lava Lava Сыро-монстры, 50г",https://online.metro-cc.ru/products/chipsy-lava-lava-syro-monstry-50g,69.9,62.9,LAVA LAVA
596068322,"Чипсы кукурузные Русскарт Розовые воздушные сметана и зелень, 70г",https://online.metro-cc.ru/products/70g-rozovye-chipsy-so-vkusom-smetana-i-zelen,85.9,,РУССКАРТ
385542,"Снеки Cheetos Кетчуп кукурузные, 85г",https://online.metro-cc.ru/products/cheetos-ketchup-85-g,86.9,,CHEETOS
573915,"Чипсы Lay's Stax Нежная сметана и лук, 140г",https://online.metro-cc.ru/products/lay-039s-stax-nezhnaya-smetana-luk-140g,219,,LAY'S
557326713,"Мини-печенье Leibniz сливочное с шоколадом, 125г",https://online.metro-cc.ru/products/125g-mini-pechene-leibniz-slivochnoe-s-shokoladom,349,,LEIBNIZ
601246863,"Набор подарочный Славянка настоящий подарок №1, 202г",https://online.metro-cc.ru/products/202g-pn-slavyanka-nastoyaschiy-podarok-1,259,,СЛАВЯНКА
372072,"Жевательная резинка Dirol Клубника Черешня без сахара, 14г",https://online.metro-cc.ru/products/art_533151,32.5,28.9,DIROL
84145,"Жевательная резинка Orbit Winterfresh без сахара, 14г",https://online.metro-cc.ru/products/orbit-vinterfresh-136g-14829,37.49,,ORBIT
458856,"Чипсы San Carlo Паприка, 150г",https://online.metro-cc.ru/products/san-carlo-paprika-150g,239,219,SAN CARLO
299618489,"Шоколад Nature's Own Factory гречишный детский белый банан-клубника, 20г",https://online.metro-cc.ru/products/20g-grechishnyy-shokolad-natures-factory-detsk-belyy-banklub,126,,NATURE'S OWN FACTORY
194250,"Батончик Mars шоколадный, 50г",https://online.metro-cc.ru/products/mars-36h50g-401983,49.99,,MARS
289610582,"Сокочай Befruitbe зеленый ананас-клубника-мята, 130г",https://online.metro-cc.ru/products/130g-sokochay-befruitbe-zelyonyy-ananasklubnikamyata,649,,BEFRUITBE
639791,"Вафли Коломенское Топленое молоко, 200г",https://online.metro-cc.ru/products/kolomenskoe-toplenoe-moloko-200g,89.9,,КОЛОМЕНСКОЕ
593830458,"Сухарики Хрусteam чиабатта оливки-ароматные травы, 55г",https://online.metro-cc.ru/products/55g-suhariki-hrusteam-chiabatta-olivkiaromatnye-travy,54.9,47.91,ХРУСTEAM
11725668,"Чипсы Savoursmiths со вкусом просекко и перца чили серрано, 150г",https://online.metro-cc.ru/products/150g-chipsy-savoursmiths-so-vkusom-igrvina-i-ostrym-pertsem,479,,SAVOURSMITHS
566536,"Мармелад Fruittella Крутой микс мини жевательный, 200г",https://online.metro-cc.ru/products/zhevatelnyj-fruittella-krutoj-miks-mini-s-fruktovym-sokom-10-sht-200-g,256,,FRUITTELLA
251862,"Конфеты Рот Фронт Коровка, Огни Москвы, Замоскворечье, 700г",https://online.metro-cc.ru/products/rotfront-miks-korovka-ogni-moskvy-zamoskvorechye-700g,619,,РОТ ФРОНТ
425060,"Батончик Picnic Big шоколадный с арахисом и изюмом, 76г x 30 шт",https://online.metro-cc.ru/products/art_580139,2487,,PICNIC
597550,"Шоколад Россия Щедрая душа Больше какао молочный с миндалем и изюмом, 82г",https://online.metro-cc.ru/products/molochnyj-rossiya-schedraya-dusha-mindal-izyum-82g,61.9,54.9,РОССИЯ ЩЕДРАЯ ДУША
537684824,"Вафли Яшкино мягкие с яблоком и корицей, 120г",https://online.metro-cc.ru/products/120g-myagkie-vafli-yashkino-s-yablokom-i-koritsey,58.9,,ЯШКИНО
177668968,"Шоколад Villars темный с цукатами апельсина, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-tyomnyy-s-tsukatami-apelsina,389,,VILLARS
213957,"Конфеты Toffifee Санта Клаус-олень, 375г",https://online.metro-cc.ru/products/art_57362,769,,TOFFIFEE
566647,"Набор конфет Milka I Love Milka молочный шоколад, 110г",https://online.metro-cc.ru/products/milka-love-milka-molochnyj-shokolad-110-g,289,,MILKA
601243653,"Набор подарочный Лёвушка детям Новогодняя игра, 220г",https://online.metro-cc.ru/products/220g-pn-lyovushka-detyam-novogodnyaya-igra,509,,ЛЁВУШКА
604908670,"Леденцы Candy Lane Апельсин и лимон, 200г",https://online.metro-cc.ru/products/ledentsy-candy-lane-apelsin-i-limon-200g,199,,CANDY LANE
509464,"Драже Jelly Belly классические коктейли жевательное, 70г",https://online.metro-cc.ru/products/drazhe-jelly-belly-45g,319,,JELLY BELLY
601246933,"Шоколад Ameri молочный 32%, 100г",https://online.metro-cc.ru/products/100g-shokolad-molochnyy-ameri-32,232,,AMERI
84143,"Жевательная резинка Wrigley's Spearmint без сахара мята, 13г",https://online.metro-cc.ru/products/wrigleys-spearmint-13-g-14787,30.49,,WRIGLEY'S
412194,"Драже Tic Tac со вкусом апельсина, 16г",https://online.metro-cc.ru/products/drazhe-tic-tac-reg-so-vkusom-apelsina-16g,63.9,,TIC TAC
573795,"Шоколад Alpen Gold Max Fun молочный с мармеладом со вкусом колы, попкорн и взрывной карамелью, 150г",https://online.metro-cc.ru/products/alpen-gold-maxfun-popkorn-150g,197,,ALPEN GOLD
574164102,"Конфеты Красный Октябрь Васильки шоколадные, 250г",https://online.metro-cc.ru/products/250g-konfety-vasilki-krasnyy-oktyabr,184,,КРАСНЫЙ ОКТЯБРЬ
177529318,"Шоколад Villars горький без сахара, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-gorkiy-bez-sahara,479,,VILLARS
294764079,"Шоколад Nature's Own Factory гречишный детский белый детский с бананом, 20г",https://online.metro-cc.ru/products/20g-grechishnyy-shokolad-natures-factory-belyy-detsk-s-bananom,115,,NATURE'S OWN FACTORY
3043420,"Печенье StMichel слоеные пальмирки, 87г",https://online.metro-cc.ru/products/87g-pechene-st-michel-sloyonye-palmirki,277,,STMICHEL
573943827,"Вафли Яшкино Ореховые, 200г",https://online.metro-cc.ru/products/200g-vafli-yashkino-orehovye,71.9,,ЯШКИНО
426583,"Батончик Славянка Золотой Степ, 50г",https://online.metro-cc.ru/products/slavyanka-zolotoj-step-50g,34.49,,СЛАВЯНКА
799663,"Гренки Добрынов Деревенские бекон, 100г",https://online.metro-cc.ru/products/grenki-dobrynov-derevenskie-bekon-100g,132,,ДОБРЫНОВ
527469,"Конфеты Rondo мята освежающие, 30г",https://online.metro-cc.ru/products/art_653529,38.99,,RONDO
53384722,"Шоколад Red Delight Red Fruits молочный с яблоком и фундуком, 85г",https://online.metro-cc.ru/products/85g-shokolad-red-delight-molochnyy-yablokofunduk,209,139,RED
554324,"Жевательная резинка Mentos Ролл Тутти-Фрутти, 16г",https://online.metro-cc.ru/products/mentos-pf-roll-tutti-frutti-155g,34.49,,MENTOS
147081,"Кальмар 5 Океан сушеный, 70г",https://online.metro-cc.ru/products/kalmar-5-okean-70-g,157,,5 ОКЕАН
556675,"Конфеты Красный Октябрь Маска, 1кг",https://online.metro-cc.ru/products/maska-1000g,629,,КРАСНЫЙ ОКТЯБРЬ
557511743,"Трубочки Bahlsen вафельные с молочным шоколадом, 100г",https://online.metro-cc.ru/products/100g-trubochki-bahlsen-vafelnye-s-molochnym-shokoladom,409,,BAHLSEN
551870,"Пирожное Медвежонок Барни Фан Сэндвич бисквитное с начинкой с кусочками темного шоколада, 180г",https://online.metro-cc.ru/products/pirozhnoe-biskvitnoe-medvezhonok-barni-fan-sendvich-s-nachinkoj-s-kusochkami-temnogo-shokolada-180g,246,,БАРНИ
601548656,"Шоколад молочный Alpen Gold игристое вино-клубника, 85г",https://online.metro-cc.ru/products/shokolad-molochnyy-alpen-gold-igristoe-vino-klubnika-85g,72.9,,ALPEN GOLD
11725663,"Чипсы Savoursmiths с солью пустыни и уксусом, 150г",https://online.metro-cc.ru/products/150g-chipsy-savoursmiths-s-solyu-i-uksusom,479,,SAVOURSMITHS
400103,"Батончик Славянка Обыкновенное чудо классическое вафельный, 40г",https://online.metro-cc.ru/products/slavyanka-chudo-klassicheskij-40g,29.5,,СЛАВЯНКА
580000,"Жевательная резинка Mentos Pure Fresh вкус Виноград, 16г",https://online.metro-cc.ru/products/rezinka-zhevatelnaya-mentos-pure-fresh-vinograd-155g,34.49,,MENTOS
604936287,"Чипсы Lava Lava Крабо-ниндзя, 50г",https://online.metro-cc.ru/products/chipsy-lava-lava-krabo-nindzya-50g,69.9,62.9,LAVA LAVA
592200267,"Конфеты Славянка птичка класическая, 1кг",https://online.metro-cc.ru/products/1kg-konfety-ptichka-slavyanka-klassicheskaya,489,,СЛАВЯНКА
454984131,"Чипсы Lay's Зеленый лук, 37г",https://online.metro-cc.ru/products/37g-chipsy-lays-zelenyy-luk,49.99,,LAY'S
596255483,"Шоколад Бабаевский темный с цельным миндалем, 90г",https://online.metro-cc.ru/products/90g-shokolad-babaevskiy-temnyy-s-tselym-mindalem,118,,БАБАЕВСКИЙ
199422,"Жевательная резинка Dirol Арбузно-дынный коктейль, 14г",https://online.metro-cc.ru/products/dirol-arbuzno-dynnyj-koktejl-136g-469136,32.5,28.9,DIROL
158645,"Жевательная резинка Dirol White со вкусом клубники, 14г",https://online.metro-cc.ru/products/dirol-klubnika-136g-469110,32.5,28.9,DIROL
596069892,"Чипсы кукурузные Русскарт Розовые воздушные сыр, 70г",https://online.metro-cc.ru/products/70g-rozovye-chipsy-so-vkusom-syra,85.9,,РУССКАРТ
587674854,"Батончик Славянка Super Степ нуга-арахис-карамель, 65г",https://online.metro-cc.ru/products/65g-batonchik-super-step-slavyanka-nugaarahiskaramel,38.5,,СЛАВЯНКА
177668972,"Шоколад Villars молочный с карамелью, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-molochnyy-s-karamelyu,389,,VILLARS
601239613,"Набор подарочный Мосупак Кормушка Новогоднее кафе подарок, 800г",https://online.metro-cc.ru/products/800g-pn-mosupak-podarok-kormushka-novogodnee-kafe,599,,МОСУПАК
473946055,"Чипсы Mojno с луком гималайской солью и черным молотым перцем, 75г",https://online.metro-cc.ru/products/75g-chipsy-mojno-kartofellukperets-naturalnye,140,119,MOJNO
614981,"Пишмание Вкуснотория классическое, 136г",https://online.metro-cc.ru/products/pishmanie-klassicheskoe-vkusnotoria-136-g,235,,ВКУСНОТОРИЯ
601242963,"Драже Tic Tac цитрусовый микс, 49г",https://online.metro-cc.ru/products/49g-drazhe-tic-tac-tsitrusovyy-miks,151,,TIC TAC
600991202,"Карамель Chupa Chups авокадо, 12г",https://online.metro-cc.ru/products/12g-karamel-chupa-chups-avokado-226585,11.5,,CHUPA CHUPS
592194597,"Конфеты Славянка Ананасная долина, 1кг",https://online.metro-cc.ru/products/1kg-konfety-ananasnaya-dolina-slavyanka,399,,СЛАВЯНКА
250488,"Жевательная резинка Orbit XXL клубника-банан, 20г",https://online.metro-cc.ru/products/orbit-xxl-klubnika-banan-204g-516734,51.9,,ORBIT
556831,"Конфеты Красный Октябрь Ласточка, 1кг",https://online.metro-cc.ru/products/lastochka-1000g,559,,КРАСНЫЙ ОКТЯБРЬ
264778264,"Шоколад молочный Schogetten Black&White с кусочками печенья, 100г",https://online.metro-cc.ru/products/100g-shokolad-schogetten-blackwhite,219,,SCHOGETTEN
616121,"Пастила Petit Appetit яблоко и овсянка, 104г",https://online.metro-cc.ru/products/104g-pastila-petit-appetit-yabl-ovsyan,91.9,,PETIT APPETIT
544246,"Мармелад Mamba Фрукты и йогурт жевательный, 140г",https://online.metro-cc.ru/products/zhevatelnyj-mamba-frukty-jogurt-140-g,163,,MAMBA
553493,"Шоколад Априори Deluxe молочный с фисташкой, пеканом и брусникой, 100г",https://online.metro-cc.ru/products/ruchnoj-raboty-apriori-molochnyj-s-fistashkoj-pekanom-brusnikoj-100g,223,,АПРИОРИ
537995,"Сухарики Хрусteam Сливочный лосось, 40г",https://online.metro-cc.ru/products/hrusteam-slivochnyj-losos-40g,21.49,18.9,ХРУСTEAM
221499,"Батончик Twix шоколадный карамель, 55г",https://online.metro-cc.ru/products/twix-40h55g-401986,49.99,,TWIX
583543,"Шоколад The Belgian горький 85% какао, 100г",https://online.metro-cc.ru/products/shokolad-85-the-belgian-gorkij-kakao-100g,225,,BELGIAN
616541,"Конфеты Eco botanica Смузи с ананасом и манго, 150г",https://online.metro-cc.ru/products/150g-eco-botanica-smuzi-ananas-mango,143,,ECO BOTANICA
604937812,"Чипсы Easy Peasy огурец Malossol, 50г",https://online.metro-cc.ru/products/chipsy-easy-peasy-ogurets-malossol-50g,69.9,62.9,EASY PEASY
386675,"Печенье Oreo шоколадное, 38г",https://online.metro-cc.ru/products/shokoladnoe-oreo-38g,38.99,,OREO
166359,Вафли Акульчев Венские со сгущенкой 100 г,https://online.metro-cc.ru/products/100g-venskie-sgusch,66.9,,АКУЛЬЧЕВ
575563,"Мармелад Mamba Команда пиратов жевательный, 70г",https://online.metro-cc.ru/products/marmelad-mamba-komanda-piratov-70-g,85.9,,MAMBA
11725828,"Чипсы Savoursmiths со вкусом итальянского сыра и портвейна, 150г",https://online.metro-cc.ru/products/150g-chipsy-savoursmiths-s-italyanskim-syrom-i-porto-rubi,479,,SAVOURSMITHS
592200262,"Конфеты Славянка Медунок с орехом, 1кг",https://online.metro-cc.ru/products/1kg-konfety-medunok-slavyanka-s-orehom,409,,СЛАВЯНКА
482986,"Вафли Loacker Квадратини Шоколад, 250г",https://online.metro-cc.ru/products/kvadratini-shokolad-loacker-250g,429,,LOACKER
601654424,"Конфеты Jacquot Fantaisie Фантазия трюфели классические, 200г",https://online.metro-cc.ru/products/200g-konfety-jacquot-tryufeli-fantaziya-klassicheskie,429,,JACQUOT
11725823,"Чипсы Savoursmiths с солью пустыни, 150г",https://online.metro-cc.ru/products/150g-chipsy-savoursmiths-s-solyu-pustyni,479,,SAVOURSMITHS
84147,"Жевательная резинка Orbit Сладкая мята без сахара, 14г",https://online.metro-cc.ru/products/orbit-sladkaya-myata-136-g-14874,37.49,,ORBIT
603237327,"Резинка жевательная Chupa Chups Сладкая вата тутти-фрутти, 11г",https://online.metro-cc.ru/products/11g-zhev-rezinka-chupa-chups-sladkaya-vata-tutti-frutti,52.9,,CHUPA CHUPS
557013,"Конфеты Красный Октябрь Ирис кис-кис, 1кг",https://online.metro-cc.ru/products/iris-kis-kis-1000g,489,,КРАСНЫЙ ОКТЯБРЬ
601242958,"Драже Tic Tac цитрусовый микс, 16г",https://online.metro-cc.ru/products/16g-drazhe-tic-tac-tsitrusovyy-miks-226805,60.9,,TIC TAC
605001045,"Чипсы Crunchips X-Cut Чакалака, 70г",https://online.metro-cc.ru/products/chipsy-crunchips-x-cut-chakalaka-70g,89.9,69.9,CRUNCHIPS X-CUT
573919782,"Карамель Kdv Сибирская ягода малина-черная смородина, 500г",https://online.metro-cc.ru/products/500g-karamel-kdv-sibirskaya-yagoda-malinachern-smorodina,122,105,Без бренда
3027307,"Печенье мягкое StMichel с шоколадной стружкой, 180г",https://online.metro-cc.ru/products/180g-myagk-pechene-st-michel-s-shokol-struzhkoy,409,,STMICHEL
541515,"Жевательная резинка Trident Max Малина-лимон, 23г",https://online.metro-cc.ru/products/zhevatelnaya-rezinka-trident-max-malina-limon-23g,60.9,,TRIDENT
593792920,"Шоколад N Nature темный какао с миндалем 70%, 80г",https://online.metro-cc.ru/products/80g-shokolad-n-nature-temnyy-70-kakao-s-mindalem,143,134,N NATURE
573979027,"Конфеты Красный Октябрь Цитрон, 1кг",https://online.metro-cc.ru/products/1kg-konfety-tsitron-krasnyy-oktyabr,409,,КРАСНЫЙ ОКТЯБРЬ
528755,"Шоколад молочный Milka с белым шоколадом в виде елочек, 100г",https://online.metro-cc.ru/products/shokolad-milka-elka-100g,135,,MILKA
421662,"Мармелад Fruittella Звери Mix, 150г",https://online.metro-cc.ru/products/marmelad-fruittella-zveri-miks-150-g,132,,FRUITTELLA
604906805,"Конфеты Акконд прохлада с кокосом, 1кг",https://online.metro-cc.ru/products/konfety-akkond-prohlada-s-kokosom-1kg,449,,АККОНД
583318,"Шоколад The Belgian горький без сахара, 100г",https://online.metro-cc.ru/products/the-belgian-gorkij-bez-sahara-100g,274,,BELGIAN
206219,"Конфеты Raffaello тортик, 100г",https://online.metro-cc.ru/products/raffaello-s-celnym-mindalnym-orehom-v-kokosovoj-obsypke-100g,399,,RAFFAELLO
634941,"Автомат с конфетами Гамми Фрут ассорти, 40г",https://online.metro-cc.ru/products/40g-avtomat-gammi-frut-assorti,272,,ГАММИ ФРУТ
557326718,"Печенье Leibniz хрустящее с арахисом в карамели, 175г",https://online.metro-cc.ru/products/175g-pechene-leibniz-hrustyaschee-s-arahisom-v-karameli,429,,LEIBNIZ
574164312,"Конфеты Красный Октябрь Буревестник, 1кг",https://online.metro-cc.ru/products/1kg-konfety-burevestnik-krasnyy-oktyabr,389,,КРАСНЫЙ ОКТЯБРЬ
566794,"Мармелад Fruittella Молочные червячки жевательный, 138г",https://online.metro-cc.ru/products/zhevatelnyj-fruittella-molochnye-chervyachki-138-g,132,,FRUITTELLA
554962,"Яйцо кондитерское Mr.Chokky + машинка Крутой дрифт, 20г",https://online.metro-cc.ru/products/yajco-mrchokky-konditerskoe-krutoj-drift,66.9,,MR.CHOKKY
402934,"Чипсы Хрустящий картофель в ломтиках со вкусом бекона, 70г",https://online.metro-cc.ru/products/hrustyaschij-kartofel-so-vkusom-bekona-v-lomtikah-70g,59.9,53.9,ХРУСТЯЩИЙ КАРТОФЕЛЬ
605287825,"Жевательный мармелад Страшилки Глаз ассорти, 12г",https://online.metro-cc.ru/products/12g-marmelad-strashilki-glaz-assorti-235577,50.9,,СТРАШИЛКИ
30750718,"Хлебцы цельнозерновые Baker House овсяные с розмарином, 90г",https://online.metro-cc.ru/products/90g-tselnozernovye-hlebtsy-baker-house-ovsyanye-rozmar,106,,BAKER HOUSE
454984196,"Жевательная резинка Dirol Colors Фруктовый рандом, 13г",https://online.metro-cc.ru/products/136g-zhr-dirol-colors-fruktovyy-random-213959,32.5,28.9,DIROL
648835,"Снеки кукурузные Cheetos Краб, 50г",https://online.metro-cc.ru/products/kukuruznye-cheetos-krab-50g,54.9,,CHEETOS
601479714,"Шоколад белый Royal Forest малина, 20г",https://online.metro-cc.ru/products/20g-shokolad-belyy-royal-forest-malina,68.9,61.9,ROYAL FOREST
240717,"Шоколад Bucheron горький 72%, 100г",https://online.metro-cc.ru/products/bucheron-gorkij-72-kakao-100g,339,,BUCHERON
49162272,"Чипсы Mr Potato Сметана-лук, 40г",https://online.metro-cc.ru/products/40g-chipsy-mr-potato-smetanaluk,100.9,,MR POTATO
557382768,"Чипсы Lay's сметана и зелень, 95г",https://online.metro-cc.ru/products/95g-chipsy-lays-smetanazelen,119,,LAY'S
574866,"Жевательная резинка Mentos Pure White вкус Нежная мята, 16г",https://online.metro-cc.ru/products/art_94343,34.49,,MENTOS
604905320,"Конфеты Акконд нямик, 1кг",https://online.metro-cc.ru/products/konfety-akkond-nyamik-1kg,449,,АККОНД
601355748,"Набор конфет Верность качеству Новогодние украшения, 150г",https://online.metro-cc.ru/products/150g-n-r-konfet-vernost-kachestvu-novogodn-ukrashen,175,,ВЕРНОСТЬ КАЧЕСТВУ
11728113,"Драже жевательные Mentos Фрукты, 38г",https://online.metro-cc.ru/products/375g-zhevatelnye-drazhe-mentos-so-vkusom-fruktov-138146,60.9,,MENTOS
557327198,"Чипсы Lay's краб, 95г",https://online.metro-cc.ru/products/95g-chipsy-lays-krab,119,,LAY'S
392440,"Шоколад Dove молочный с фундуком, 90г",https://online.metro-cc.ru/products/dove-molochnyj-s-fundukom-90g-548123,139,,DOVE
49162267,"Чипсы Mr Potato Барбекю, 40г",https://online.metro-cc.ru/products/40g-chipsy-mr-potato-barbekyu,100.9,,MR POTATO
605000825,"Чипсы Crunchips X-Cut Сметана-специи, 70г",https://online.metro-cc.ru/products/chipsy-crunchips-x-cut-smetana-spetsii-70g,89.9,69.9,CRUNCHIPS X-CUT
11726074,"Набор подарочный Мок-Мок Маша и Медведь, 330г",https://online.metro-cc.ru/products/nabor-podarochnyy-mok-mok-masha-i-medved-330g,419,,МОК-МОК
604905220,"Жевательная резинка Mentos Pure White Клубника, 2г x 100 шт",https://online.metro-cc.ru/products/2g-zhevatelnaya-rezinka-mentos-pure-white-klubnika,359,,MENTOS
191723,"Палочки картофельные Lorenz Pomsticks паприка, 100г",https://online.metro-cc.ru/products/kartofelnye-lorenz-pomsticks-s-paprikoj-100g,107,,LORENZ
628441,"Конфеты Вдохновение Фруципан с манго и кокосом, 145г",https://online.metro-cc.ru/products/145g-vdohnovenie-frucipan-mang-kokos,469,349,ВДОХНОВЕНИЕ
554197,"Жевательная резинка Dirol Bubble Fresh Мята-фрукты, 14г",https://online.metro-cc.ru/products/dirol-so-vkusom-myaty-bez-sahara-136g,32.5,28.9,DIROL
378925,"Шоколад Воздушный темный пористый, 85г",https://online.metro-cc.ru/products/temnyj-vozdushnyj-poristyj-85g-539289,117,,ВОЗДУШНЫЙ
573384,"Шоколад Alpen Gold капучино, 85г",https://online.metro-cc.ru/products/alpen-gold-kapuchino-85g,79.9,69.9,ALPEN GOLD
437290,"Шоколад Bucheron молочный с кусочками малины, 100г",https://online.metro-cc.ru/products/bucheron-molochnyj-s-kusochkami-maliny-100g-584113,339,,BUCHERON
601243543,"Набор подарочный M&M's кондитерский колокольчик, 168г",https://online.metro-cc.ru/products/168g-podarochnyy-konditerskiy-nabor-mms-kolokolchik,349,,M&M'S
437767,"Шоколад Bucheron горький с фундуком, 100г",https://online.metro-cc.ru/products/bucheron-gorkij-s-fundukom-100g,339,,BUCHERON
595935533,"Конфеты A.Korkunov темный шоколад ассорти, 165г",https://online.metro-cc.ru/products/165g-konfety-korkunov-temnyy-shokolad-assorti,569,329,A.KORKUNOV
653361,"Шоколад Красный Октябрь Аленка с начинкой Тройной десерт, 85г",https://online.metro-cc.ru/products/85g-alyonka-trojnoj-desert,111,,АЛЕНКА
438605,"Жевательная резинка Orbit White XXL Bubblemint, 20г",https://online.metro-cc.ru/products/orbit-xxl-white-bubblemint-204g-584472,51.9,,ORBIT
402508,"Чипсы Хрустящий картофель в ломтиках со вкусом сыра, 70г",https://online.metro-cc.ru/products/hrustyaschij-kartofel-so-vkusom-syra-v-lomtikah-70-g,59.9,53.9,ХРУСТЯЩИЙ КАРТОФЕЛЬ
603826413,"Десерт Конфитрейд Barbie с подарком, 20г",https://online.metro-cc.ru/products/20g-desert-konfitreyd-barbie-s-podarkom,83.9,79.9,КОНФИТРЕЙД
425786287,"Снеки картофельные Minifree Луковые кольца со вкусом сметаны, 45г",https://online.metro-cc.ru/products/45g-kartofelnye-sneki-minifree-lukkoltsa-smetana,31,,MINIFREE
614978,"Пишмание Вкуснотория с фисташками, 136г",https://online.metro-cc.ru/products/pishmanie-s-fistashkami-vkusnotoria-136-g,329,,ВКУСНОТОРИЯ
539077,"Мармелад Chupa Chups Кислые фансы, 150г",https://online.metro-cc.ru/products/marmelad-chupa-chups-plastinochki-mini-150g,159,,CHUPA CHUPS
156228,"Шоколад Lindt Excellence мята, 100г",https://online.metro-cc.ru/products/art_460047,309,,LINDT
601480054,"Шоколад молочный Royal Forest кокосовое молоко, 20г",https://online.metro-cc.ru/products/20g-shokolad-molochnyy-royal-forest-kokosovoe-moloko,68.9,61.9,ROYAL FOREST
539401,"Шоколад Lindt Excellence темный лимон и имбирь, 100г",https://online.metro-cc.ru/products/temnyj-lindt-excellence-limon-imbir-100g,309,,LINDT
395718,"Шоколад Капля Радуги молочный фигурный на палочке, 24г",https://online.metro-cc.ru/products/shokolad-molochnyj-kaplya-radugi-figurnyj-na-palochke-24g,75.9,,КАПЛЯ РАДУГИ
620912,"Конфеты Eco botanica Смузи черника и банан, 150г",https://online.metro-cc.ru/products/150g-eco-botanica-smuzi-chernik-banan,143,,ECO BOTANICA
596068327,"Чипсы Turbo Diesel со вкусом сметана и зелень, 75г",https://online.metro-cc.ru/products/75g-chipsy-turbo-diesel-so-vkusom-smetana-i-zelen,67.9,,TURBO DIESEL
618982,"Шоколад Красный Октябрь Аленка целый фундук и карамель, 165г",https://online.metro-cc.ru/products/165g-shok-alenka-krasnyj-oktyabr-fund-karam,177,,АЛЕНКА
49088727,"Чипсы Mr Potato Острый и пряный вкус, 160г",https://online.metro-cc.ru/products/160g-chipsy-mr-potato-ostryy-i-pryanyy-vkus,299,,MR POTATO
539367,"Драже Tic Tac Ягодный микс со вкусом малины и голубики, 16г",https://online.metro-cc.ru/products/drazhe-tic-tac-reg-yagodnyj-miks-16g,63.9,,TIC TAC
561970,"Конфеты Milka шоколадные с молочной начинкой, 110г",https://online.metro-cc.ru/products/konfety-milka-iz-molochnogo-shokolada-s-molochnoj-nachinkoj-110g,289,,MILKA
537537054,"Шоколад Красный Октябрь Слава темный пористый, 75г",https://online.metro-cc.ru/products/75g-shokolad-slava-krasnyy-oktyabr-temnyy-poristyy,186,,КРАСНЫЙ ОКТЯБРЬ
600733692,"Мармелад карандаш Chi-wa-wa Клубника сладкий, 80г",https://online.metro-cc.ru/products/80g-marmelad-chi-wa-wa-karandash-klubnika-sladkiy,93.9,,CHI-WA-WA
514520,"Палочки Деревенские Гренки с прованскими травами, 100г",https://online.metro-cc.ru/products/grenki-dobrynov-palochki-s-provanskimi-travami-100-g,132,,ДЕРЕВЕНСКИЕ ГРЕНКИ
454984126,"Чипсы Lay's Краб, 37г",https://online.metro-cc.ru/products/37g-chipsy-lays-krab,49.99,,LAY'S
614192,"Драже Skittles Кисломикс, 140г",https://online.metro-cc.ru/products/drazhe-skittles-kislomiks-140g,134,,SKITTLES
528078,"Мармелад Sweetbox Ми-ми-мишки с игрушкой, 10г",https://online.metro-cc.ru/products/s-igrushkoj-sweet-box-mi-mi-mishki-10-g,182,139,SWEETBOX
